"Date","Price","Open","High","Low","Vol.","Change %"
"May 26, 1983","305.75","307.25","307.75","304.75","10.60K","-0.49%"
"May 25, 1983","307.25","308.75","309.50","307.00","14.21K","-0.97%"
"May 24, 1983","310.25","309.25","310.50","307.75","21.68K","1.14%"
"May 23, 1983","306.75","303.50","307.00","303.25","13.43K","0.82%"
"May 20, 1983","304.25","306.50","306.50","302.00","24.22K","-2.17%"
"May 19, 1983","311.00","314.88","315.50","311.00","-","-0.32%"
"May 18, 1983","312.00","309.00","312.25","308.50","0.70K","1.71%"
"May 17, 1983","306.75","303.50","307.50","303.50","0.78K","1.83%"
"May 16, 1983","301.25","299.38","301.50","298.25","1.04K","0.50%"
"May 13, 1983","299.75","303.00","303.00","299.00","0.78K","0.08%"
"May 12, 1983","299.50","299.75","302.00","297.25","2.36K","-1.48%"
"May 11, 1983","304.00","311.25","311.50","304.00","3.51K","-3.18%"
"May 10, 1983","314.00","314.12","314.25","312.75","2.42K","-0.16%"
"May 09, 1983","314.50","316.25","316.50","314.00","2.12K","-0.79%"
"May 06, 1983","317.00","319.12","319.25","316.00","3.03K","-0.55%"
"May 05, 1983","318.75","318.25","319.00","317.25","3.16K","0.24%"
"May 04, 1983","318.00","317.00","318.25","316.00","2.48K","0.32%"
"May 03, 1983","317.00","316.75","319.25","316.75","3.52K","-0.24%"
"May 02, 1983","317.75","319.00","319.00","317.00","4.72K","0.16%"
"Apr 29, 1983","317.25","317.00","318.00","316.25","8.61K","0.87%"
"Apr 28, 1983","314.50","314.62","316.00","314.00","16.23K","-0.24%"
"Apr 27, 1983","315.25","315.75","317.50","314.50","19.44K","0.40%"
"Apr 26, 1983","314.00","311.62","314.25","310.75","10.28K","0.56%"
"Apr 25, 1983","312.25","313.62","313.75","311.50","9.08K","-0.64%"
"Apr 22, 1983","314.25","311.75","315.25","311.00","13.26K","2.70%"
"Apr 21, 1983","306.00","304.88","307.25","304.25","9.62K","0.08%"
"Apr 20, 1983","305.75","309.88","310.00","305.25","11.04K","-1.45%"
"Apr 19, 1983","310.25","311.25","312.25","309.50","10.76K","-0.08%"
"Apr 18, 1983","310.50","311.12","312.00","308.25","11.14K","-0.08%"
"Apr 15, 1983","310.75","311.75","313.50","310.25","12.28K","-0.48%"
"Apr 14, 1983","312.25","316.62","317.00","311.25","17.89K","-0.95%"
"Apr 13, 1983","315.25","313.25","315.75","313.00","14.51K","0.72%"
"Apr 12, 1983","313.00","313.62","314.25","311.75","13.50K","-0.63%"
"Apr 11, 1983","315.00","316.88","318.75","314.00","19.54K","0.08%"
"Apr 08, 1983","314.75","312.00","314.75","311.50","11.92K","1.21%"
"Apr 07, 1983","311.00","308.88","311.25","307.50","16.02K","0.40%"
"Apr 06, 1983","309.75","312.38","312.75","308.00","19.17K","-1.04%"
"Apr 05, 1983","313.00","316.00","316.25","312.50","17.46K","-1.03%"
"Apr 04, 1983","316.25","315.75","317.25","315.00","15.46K","1.12%"
"Mar 31, 1983","312.75","310.75","313.00","310.25","14.36K","0.81%"
"Mar 30, 1983","310.25","313.25","313.50","309.25","27.22K","-1.12%"
"Mar 29, 1983","313.75","313.00","315.50","312.25","20.94K","0.88%"
"Mar 28, 1983","311.00","305.25","311.75","305.00","19.91K","2.22%"
"Mar 25, 1983","304.25","305.75","306.00","303.75","14.27K","-0.41%"
"Mar 24, 1983","305.50","308.25","308.50","303.50","25.88K","-1.05%"
"Mar 23, 1983","308.75","309.50","310.50","306.00","27.84K","6.01%"
"Mar 22, 1983","291.25","292.25","292.25","289.00","-","0.09%"
"Mar 21, 1983","291.00","287.88","291.50","287.50","0.98K","1.39%"
"Mar 18, 1983","287.00","285.88","287.50","285.25","1.09K","0.00%"
"Mar 17, 1983","287.00","285.12","288.00","284.00","2.36K","0.97%"
"Mar 16, 1983","284.25","277.25","284.75","277.25","2.07K","2.25%"
"Mar 15, 1983","278.00","277.75","278.75","276.75","2.05K","0.09%"
"Mar 14, 1983","277.75","274.88","277.75","273.50","2.51K","1.37%"
"Mar 11, 1983","274.00","274.38","275.25","273.00","4.48K","-0.45%"
"Mar 10, 1983","275.25","280.12","280.25","275.00","2.73K","-1.26%"
"Mar 09, 1983","278.75","277.38","279.00","276.00","4.31K","1.00%"
"Mar 08, 1983","276.00","278.25","278.50","276.00","6.04K","-1.25%"
"Mar 07, 1983","279.50","282.12","282.25","279.00","4.69K","-0.45%"
"Mar 04, 1983","280.75","279.00","281.00","278.50","5.69K","0.18%"
"Mar 03, 1983","280.25","278.38","280.50","277.75","6.13K","0.90%"
"Mar 02, 1983","277.75","276.00","278.00","275.25","10.50K","1.37%"
"Mar 01, 1983","274.00","274.38","275.25","273.25","15.71K","0.55%"
"Feb 28, 1983","272.50","271.50","274.25","269.50","19.43K","-1.80%"
"Feb 25, 1983","277.50","279.38","279.75","277.50","25.86K","-0.72%"
"Feb 24, 1983","279.50","278.25","280.50","278.00","22.28K","0.72%"
"Feb 23, 1983","277.50","273.75","278.00","273.50","13.55K","0.91%"
"Feb 22, 1983","275.00","276.88","279.00","275.00","15.56K","-1.17%"
"Feb 18, 1983","278.25","278.75","279.00","275.50","13.30K","0.18%"
"Feb 17, 1983","277.75","275.38","278.25","274.75","10.22K","0.82%"
"Feb 16, 1983","275.50","278.25","278.50","274.50","13.23K","-0.99%"
"Feb 15, 1983","278.25","280.50","280.75","277.50","17.95K","-0.54%"
"Feb 14, 1983","279.75","275.75","280.00","274.50","20.28K","1.82%"
"Feb 11, 1983","274.75","274.75","275.00","273.50","12.48K","0.55%"
"Feb 10, 1983","273.25","269.62","277.75","269.25","27.46K","2.05%"
"Feb 09, 1983","267.75","264.62","268.00","264.25","18.74K","1.13%"
"Feb 08, 1983","264.75","266.38","266.75","264.50","12.83K","-0.19%"
"Feb 07, 1983","265.25","267.88","268.25","264.75","15.70K","-1.12%"
"Feb 04, 1983","268.25","268.38","269.25","267.75","15.27K","0.00%"
"Feb 03, 1983","268.25","268.00","269.50","267.25","17.17K","0.19%"
"Feb 02, 1983","267.75","268.88","270.75","267.25","20.82K","-0.65%"
"Feb 01, 1983","269.50","269.25","270.50","268.00","20.48K","0.65%"
"Jan 31, 1983","267.75","263.38","268.50","263.25","20.96K","1.71%"
"Jan 28, 1983","263.25","264.88","265.00","263.00","19.61K","-1.22%"
"Jan 27, 1983","266.50","265.25","266.50","264.50","20.26K","1.14%"
"Jan 26, 1983","263.50","262.00","264.00","261.25","19.92K","0.86%"
"Jan 25, 1983","261.25","260.88","262.50","259.25","30.76K","0.67%"
"Jan 24, 1983","259.50","255.75","261.75","255.50","23.66K","0.78%"
"Jan 21, 1983","257.50","254.75","258.75","254.50","18.49K","0.68%"
"Jan 20, 1983","255.75","255.50","256.75","254.75","15.28K","0.20%"
"Jan 19, 1983","255.25","254.75","257.75","254.25","17.85K","-0.20%"
"Jan 18, 1983","255.75","255.25","256.25","253.50","17.34K","-0.29%"
"Jan 17, 1983","256.50","257.88","258.75","254.75","19.51K","0.20%"
"Jan 14, 1983","256.00","252.62","257.25","252.00","21.36K","0.69%"
"Jan 13, 1983","254.25","254.25","255.50","253.25","20.72K","-0.68%"
"Jan 12, 1983","256.00","251.12","256.25","250.75","28.68K","2.20%"
"Jan 11, 1983","250.50","249.88","251.25","249.75","15.85K","0.10%"
"Jan 10, 1983","250.25","248.75","251.75","248.50","20.66K","1.01%"
"Jan 07, 1983","247.75","246.75","249.50","246.50","24.52K","0.92%"
"Jan 06, 1983","245.50","243.62","245.50","243.50","14.11K","0.51%"
"Jan 05, 1983","244.25","243.12","245.50","242.25","17.04K","0.62%"
"Jan 04, 1983","242.75","243.88","244.00","242.25","17.31K","-0.61%"
"Jan 03, 1983","244.25","244.62","244.75","243.50","14.61K","-0.20%"
"Dec 30, 1982","244.75","244.88","245.25","244.50","10.00K","-0.20%"
"Dec 29, 1982","245.25","246.25","246.50","244.50","12.31K","-0.51%"
"Dec 28, 1982","246.50","245.38","247.00","244.50","15.99K","0.92%"
"Dec 27, 1982","244.25","243.25","245.25","242.25","14.68K","0.83%"
"Dec 23, 1982","242.25","242.12","242.50","241.50","8.72K","0.21%"
"Dec 22, 1982","241.75","241.88","242.00","241.25","8.69K","0.00%"
"Dec 21, 1982","241.75","242.12","242.25","241.50","10.16K","1.90%"
"Dec 20, 1982","237.25","235.88","237.50","229.00","-","1.06%"
"Dec 17, 1982","234.75","233.75","235.00","233.50","2.32K","0.86%"
"Dec 16, 1982","232.75","233.50","233.50","232.75","1.40K","-0.11%"
"Dec 15, 1982","233.00","234.50","235.00","232.50","1.29K","-0.11%"
"Dec 14, 1982","233.25","235.62","235.75","233.00","1.47K","-0.32%"
"Dec 13, 1982","234.00","233.88","235.00","233.50","2.53K","0.00%"
"Dec 10, 1982","234.00","235.12","235.50","233.50","1.53K","-0.53%"
"Dec 09, 1982","235.25","234.75","236.75","232.25","4.25K","0.32%"
"Dec 08, 1982","234.50","235.75","236.25","233.00","5.40K","-1.68%"
"Dec 07, 1982","238.50","235.25","239.00","233.75","5.88K","2.14%"
"Dec 06, 1982","233.50","232.75","233.75","231.00","4.49K","1.08%"
"Dec 03, 1982","231.00","232.00","232.50","230.50","5.05K","0.11%"
"Dec 02, 1982","230.75","232.88","233.50","230.00","6.77K","-0.54%"
"Dec 01, 1982","232.00","234.75","235.00","231.50","8.27K","-1.49%"
"Nov 30, 1982","235.50","236.25","237.00","235.00","12.63K","0.32%"
"Nov 29, 1982","234.75","239.12","239.75","234.25","16.61K","-1.57%"
"Nov 26, 1982","238.50","239.75","239.75","238.00","8.09K","-0.31%"
"Nov 24, 1982","239.25","239.25","240.00","238.75","11.49K","0.53%"
"Nov 23, 1982","238.00","238.75","239.00","237.00","10.41K","-0.31%"
"Nov 22, 1982","238.75","240.25","240.50","237.50","14.51K","-0.31%"
"Nov 19, 1982","239.50","240.00","241.25","238.75","23.44K","1.05%"
"Nov 18, 1982","237.00","235.12","237.50","234.25","22.40K","0.96%"
"Nov 17, 1982","234.75","236.75","237.75","234.50","13.60K","0.11%"
"Nov 16, 1982","234.50","233.25","236.00","232.50","16.58K","0.86%"
"Nov 15, 1982","232.50","234.25","234.50","232.25","14.77K","-1.17%"
"Nov 12, 1982","235.25","237.38","237.50","234.75","24.52K","-0.84%"
"Nov 11, 1982","237.25","233.62","238.50","233.25","30.78K","1.82%"
"Nov 10, 1982","233.00","234.38","235.25","231.25","23.54K","0.43%"
"Nov 09, 1982","232.00","232.62","233.00","229.25","28.68K","0.65%"
"Nov 08, 1982","230.50","228.50","235.50","227.75","43.82K","0.11%"
"Nov 05, 1982","230.25","222.38","232.00","221.50","34.66K","3.72%"
"Nov 04, 1982","222.00","220.62","222.75","220.50","23.72K","0.57%"
"Nov 03, 1982","220.75","220.75","221.75","219.00","30.42K","1.61%"
"Nov 01, 1982","217.25","217.12","218.75","216.50","21.42K","0.93%"
"Oct 29, 1982","215.25","217.12","217.75","215.00","21.04K","-1.03%"
"Oct 28, 1982","217.50","218.00","219.75","217.50","24.96K","0.46%"
"Oct 27, 1982","216.50","216.12","217.25","215.50","19.85K","0.23%"
"Oct 26, 1982","216.00","215.12","216.50","214.50","17.49K","0.93%"
"Oct 25, 1982","214.00","215.50","216.00","214.00","26.58K","-1.50%"
"Oct 22, 1982","217.25","218.50","219.00","217.25","25.78K","-1.59%"
"Oct 21, 1982","220.75","222.75","223.00","220.00","20.50K","-1.01%"
"Oct 20, 1982","223.00","222.25","223.50","221.75","15.27K","0.90%"
"Oct 19, 1982","221.00","222.00","223.25","220.75","15.27K","0.45%"
"Oct 18, 1982","220.00","220.12","222.25","219.75","20.54K","-0.23%"
"Oct 15, 1982","220.50","221.88","224.00","220.25","24.62K","-0.79%"
"Oct 14, 1982","222.25","223.88","227.50","222.25","28.30K","-1.33%"
"Oct 13, 1982","225.25","220.25","225.50","219.50","27.76K","1.58%"
"Oct 12, 1982","221.75","224.25","224.50","221.50","18.17K","-1.77%"
"Oct 11, 1982","225.75","223.25","226.00","222.25","21.44K","1.92%"
"Oct 08, 1982","221.50","223.25","224.50","221.25","18.00K","-1.01%"
"Oct 07, 1982","223.75","221.75","224.00","221.50","19.22K","2.05%"
"Oct 06, 1982","219.25","220.00","220.75","219.00","17.44K","0.46%"
"Oct 05, 1982","218.25","218.50","219.25","217.75","12.43K","0.34%"
"Oct 04, 1982","217.50","218.25","219.50","217.25","21.06K","-1.14%"
"Oct 01, 1982","220.00","221.25","222.00","220.00","17.77K","-0.90%"
"Sep 30, 1982","222.00","223.38","224.00","222.00","14.24K","-0.78%"
"Sep 29, 1982","223.75","223.75","224.50","222.00","22.76K","-0.33%"
"Sep 28, 1982","224.50","227.62","228.00","224.25","19.51K","-0.88%"
"Sep 27, 1982","226.50","226.25","229.00","225.75","18.67K","0.44%"
"Sep 24, 1982","225.50","222.50","226.00","221.50","22.10K","1.58%"
"Sep 23, 1982","222.00","218.25","225.00","217.50","26.48K","1.14%"
"Sep 22, 1982","219.50","221.88","222.00","219.25","14.43K","-4.04%"
"Sep 21, 1982","228.75","229.38","230.75","228.00","-","-0.22%"
"Sep 20, 1982","229.25","223.88","229.50","222.50","2.51K","2.23%"
"Sep 17, 1982","224.25","223.12","226.75","221.50","2.59K","0.22%"
"Sep 16, 1982","223.75","225.12","225.50","222.25","2.05K","-0.44%"
"Sep 15, 1982","224.75","223.50","225.75","223.25","1.88K","1.12%"
"Sep 14, 1982","222.25","219.62","223.50","219.25","1.78K","1.60%"
"Sep 13, 1982","218.75","214.75","219.75","214.50","1.68K","2.46%"
"Sep 10, 1982","213.50","212.75","215.75","212.50","2.75K","-0.23%"
"Sep 09, 1982","214.00","217.25","217.75","213.75","5.81K","-2.06%"
"Sep 08, 1982","218.50","221.25","221.75","218.25","6.01K","-1.91%"
"Sep 07, 1982","222.75","227.00","227.50","222.50","5.30K","-2.41%"
"Sep 03, 1982","228.25","231.12","231.25","228.00","4.60K","-0.44%"
"Sep 02, 1982","229.25","228.00","229.75","227.50","4.56K","0.99%"
"Sep 01, 1982","227.00","226.25","228.50","225.25","6.43K","0.22%"
"Aug 31, 1982","226.50","227.25","228.00","225.75","9.69K","0.11%"
"Aug 30, 1982","226.25","227.25","227.50","225.50","11.55K","-0.55%"
"Aug 27, 1982","227.50","229.25","230.00","227.50","10.43K","-1.09%"
"Aug 26, 1982","230.00","235.75","236.00","229.75","7.49K","-1.81%"
"Aug 25, 1982","234.25","230.62","234.75","229.25","6.99K","1.52%"
"Aug 24, 1982","230.75","231.25","231.50","229.00","6.58K","0.65%"
"Aug 23, 1982","229.25","225.75","231.75","225.50","9.87K","1.66%"
"Aug 20, 1982","225.50","225.00","227.00","224.75","8.56K","1.12%"
"Aug 19, 1982","223.00","223.75","225.25","222.75","6.87K","-1.00%"
"Aug 18, 1982","225.25","226.00","228.00","223.50","7.34K","2.04%"
"Aug 17, 1982","220.75","222.25","222.75","218.75","7.63K","-0.56%"
"Aug 16, 1982","222.00","228.75","229.00","221.75","8.89K","-2.31%"
"Aug 13, 1982","227.25","226.25","228.00","225.50","10.18K","0.66%"
"Aug 12, 1982","225.75","226.38","226.75","225.75","9.55K","-4.24%"
"Aug 11, 1982","235.75","236.62","237.50","235.50","6.78K","-0.84%"
"Aug 10, 1982","237.75","239.88","240.50","236.50","10.21K","-0.83%"
"Aug 09, 1982","239.75","239.38","240.00","238.25","9.09K","-0.93%"
"Aug 06, 1982","242.00","244.62","244.75","242.00","9.58K","-1.63%"
"Aug 05, 1982","246.00","247.75","247.75","245.25","7.90K","-1.40%"
"Aug 04, 1982","249.50","247.88","250.50","247.75","7.99K","0.30%"
"Aug 03, 1982","248.75","247.00","249.75","247.00","8.50K","0.40%"
"Aug 02, 1982","247.75","247.12","247.75","246.00","8.14K","0.81%"
"Jul 30, 1982","245.75","247.50","248.75","245.75","11.42K","-0.20%"
"Jul 29, 1982","246.25","243.38","247.00","241.75","20.92K","-0.20%"
"Jul 28, 1982","246.75","249.88","250.00","246.50","15.97K","-1.69%"
"Jul 27, 1982","251.00","251.62","253.50","250.75","12.06K","-0.69%"
"Jul 26, 1982","252.75","255.12","255.25","252.25","11.81K","-1.56%"
